Vehicle_ID,Timestamp,Network_Type,Topology,Speed_kmh,Vehicle_Density_vehicles_km2,Signal_Strength_dBm,Distance_to_Receiver_m,CPU_Utilization_pct,Memory_Utilization_pct,Bandwidth_Utilization_pct,Network_Traffic_Mbps,Channel_Interference_pct,Interface_Errors,Active_Connections,Latency_ms,Packet_Loss_pct,Throughput_Mbps,Connection_Drops,Network_Issue
71,2026-08-05 07:41:00,4G,Highway,44.7,113.13,-96.34,177.59,54.46,27.72,70.48,79.72,42.86,2,118,132.15,5.27,29.2,0,1
52,2026-08-05 07:42:00,4G,Urban,30.32,120.83,-41.49,71.82,85.69,58.27,51.54,53.31,43.18,4,133,102.4,3.78,51.37,0,0
37,2026-08-05 07:43:00,5G,Grid,99.21,45.42,-65.03,185.3,94.91,93.37,23.0,85.18,25.08,1,119,85.65,1.9,62.29,1,0
29,2026-08-05 07:44:00,5G,Grid,62.73,165.46,-69.22,165.08,83.35,70.55,82.92,52.36,42.91,1,144,114.86,7.4,35.07,3,1
67,2026-08-05 07:45:00,5G,Grid,91.82,48.17,-54.08,208.94,72.56,48.2,74.12,55.84,44.4,2,104,98.29,5.46,47.96,1,0
15,2026-08-05 07:46:00,5G,Grid,60.18,120.78,-76.39,98.02,65.22,99.0,76.53,63.17,28.36,2,145,135.17,3.41,36.1,1,0
100,2026-08-05 07:47:00,4G,Urban,123.71,65.03,-62.45,282.87,57.17,37.64,68.55,51.15,31.56,8,126,97.63,5.66,58.96,1,0
47,2026-08-05 07:48:00,5G,Urban,94.98,87.08,-79.54,101.87,71.46,33.51,38.21,45.32,35.38,1,108,74.31,3.79,61.81,0,0
46,2026-08-05 07:49:00,4G,Highway,57.52,80.01,-73.18,196.54,63.17,39.79,68.45,68.91,39.12,4,192,102.82,5.17,46.61,0,1
52,2026-08-05 07:50:00,4G,Urban,62.57,103.68,-59.23,301.25,79.81,42.47,73.06,36.0,48.81,4,127,131.06,8.41,40.06,2,1
19,2026-08-05 07:51:00,5G,Urban,62.67,126.92,-63.88,232.87,49.3,80.33,72.43,86.5,37.08,2,194,124.88,5.74,42.48,1,0
77,2026-08-05 07:52:00,4G,Urban,30.19,60.51,-72.89,112.61,80.47,54.15,27.81,49.75,27.72,1,149,57.94,0.91,80.27,1,0
21,2026-08-05 07:53:00,5G,Highway,48.51,49.92,-57.04,65.19,65.87,37.06,62.33,67.29,16.42,5,109,55.41,2.85,35.09,3,0
64,2026-08-05 07:54:00,4G,Highway,46.38,5.0,-79.66,70.88,69.65,39.19,48.73,58.0,26.41,3,21,58.29,2.84,47.96,1,0
37,2026-08-05 07:55:00,4G,Urban,68.51,92.21,-81.71,69.63,53.11,75.84,54.62,41.37,45.83,3,116,77.85,2.15,46.51,1,0
27,2026-08-05 07:56:00,WiFi,Urban,39.18,78.24,-74.79,82.23,57.04,49.29,46.58,82.81,25.61,3,124,56.69,1.56,52.94,0,0
55,2026-08-05 07:57:00,5G,Highway,57.8,89.35,-71.46,117.74,74.1,40.45,69.47,105.83,40.43,2,158,109.32,4.79,42.9,1,0
29,2026-08-05 07:58:00,5G,Urban,51.75,80.94,-72.99,170.97,86.37,39.19,33.24,83.87,34.88,2,111,101.04,5.62,64.35,2,0
20,2026-08-05 07:59:00,5G,Grid,64.12,115.36,-74.4,184.23,20.39,57.92,52.71,34.2,37.91,0,127,94.69,5.96,60.75,1,0
25,2026-08-05 08:00:00,5G,Urban,103.11,64.74,-54.45,203.62,57.64,42.36,76.81,72.63,42.79,4,105,123.66,5.3,23.72,2,1
70,2026-08-05 08:01:00,4G,Highway,92.67,98.97,-45.45,197.02,29.4,53.83,42.94,45.5,60.05,1,142,86.27,7.22,54.74,4,0
63,2026-08-05 08:02:00,WiFi,Urban,25.31,83.72,-69.96,112.15,52.59,48.25,79.27,22.13,16.72,3,140,90.77,5.3,34.92,3,0
36,2026-08-05 08:03:00,5G,Urban,60.55,46.56,-59.12,171.67,73.91,52.3,39.71,50.33,28.0,4,91,73.63,5.85,56.82,4,0
2,2026-08-05 08:04:00,5G,Highway,53.52,57.54,-79.03,103.7,72.69,65.68,38.81,40.67,12.28,3,97,79.39,0.35,65.86,1,0
22,2026-08-05 08:05:00,5G,Highway,43.9,121.81,-69.42,141.84,86.16,35.94,76.89,72.96,26.24,2,132,126.74,6.7,52.7,1,1
96,2026-08-05 08:06:00,5G,Grid,122.28,117.96,-61.05,105.88,62.51,66.82,69.31,92.57,35.96,5,152,130.69,2.36,42.84,0,1
16,2026-08-05 08:07:00,5G,Highway,47.25,114.55,-80.62,118.52,24.1,25.68,90.71,68.68,31.1,6,181,108.27,2.94,8.33,1,0
18,2026-08-05 08:08:00,5G,Urban,49.19,78.25,-56.75,99.26,61.58,73.05,47.62,71.25,11.0,4,184,65.23,1.82,72.21,2,0
69,2026-08-05 08:09:00,4G,Urban,111.12,5.0,-78.91,45.09,80.95,52.07,27.42,30.13,32.41,2,93,48.05,1.64,69.59,0,0
54,2026-08-05 08:10:00,5G,Urban,89.13,18.44,-52.68,103.46,78.32,70.56,42.4,71.04,19.27,3,95,65.33,1.83,60.66,0,0
100,2026-08-05 08:11:00,5G,Urban,49.59,74.48,-55.26,167.17,72.53,64.11,47.23,77.84,27.69,1,137,93.33,3.42,55.79,1,0
30,2026-08-05 08:12:00,4G,Highway,83.3,24.29,-51.27,202.29,52.55,83.2,54.52,70.56,19.5,3,138,73.91,3.51,62.64,2,0
45,2026-08-05 08:13:00,5G,Grid,55.3,130.79,-52.64,157.13,84.35,57.83,73.12,58.37,52.5,4,70,120.07,6.04,27.86,2,1
19,2026-08-05 08:14:00,4G,Highway,57.16,52.64,-39.01,70.91,60.72,81.54,50.95,69.03,18.09,3,70,88.88,0.93,67.88,2,0
87,2026-08-05 08:15:00,4G,Highway,39.45,74.01,-60.39,91.06,31.07,68.1,84.59,100.5,27.53,4,162,117.4,5.68,25.12,0,1
34,2026-08-05 08:16:00,4G,Highway,0.0,154.41,-89.7,49.65,47.08,35.37,37.8,63.37,21.75,2,137,,2.75,72.61,0,0
13,2026-08-05 08:17:00,5G,Grid,22.1,126.23,-66.07,174.3,65.99,75.09,58.1,71.35,39.23,3,144,95.55,4.46,60.39,0,0
43,2026-08-05 08:18:00,5G,Urban,31.07,98.85,-74.87,73.47,36.11,60.12,55.31,70.23,13.52,4,143,96.0,3.36,56.22,1,0
62,2026-08-05 08:19:00,4G,Highway,73.73,93.84,-88.47,147.27,46.86,50.97,71.5,66.7,41.41,2,130,114.8,4.2,26.07,0,0
93,2026-08-05 08:20:00,4G,Grid,66.3,54.75,-48.82,153.58,39.66,59.23,57.44,33.12,17.86,2,99,89.34,1.46,55.02,0,0
100,2026-08-05 08:21:00,5G,Urban,92.41,115.45,-72.59,73.61,65.39,43.02,48.38,53.31,35.88,3,95,83.67,2.28,57.51,2,0
22,2026-08-05 08:22:00,5G,Urban,28.31,93.51,-90.36,139.3,44.8,99.0,38.34,80.65,20.26,4,105,61.31,0.0,63.03,1,0
52,2026-08-05 08:23:00,5G,Grid,112.03,79.58,-77.67,324.83,70.7,52.92,42.38,44.11,28.74,8,147,70.13,5.14,71.13,1,0
52,2026-08-05 08:24:00,5G,Highway,109.44,110.64,-35.0,98.96,58.69,39.85,55.48,73.87,54.64,5,141,120.97,3.93,49.12,0,0
36,2026-08-05 08:25:00,4G,Urban,62.99,111.36,-47.49,217.89,16.1,19.3,80.89,65.04,32.86,2,182,121.9,5.83,45.26,2,1
73,2026-08-05 08:26:00,5G,Highway,42.78,46.15,-57.06,138.93,57.03,72.62,54.38,77.39,15.16,3,126,64.71,2.61,59.18,1,0
19,2026-08-05 08:27:00,5G,Urban,44.23,121.67,-58.54,141.98,39.08,61.82,45.86,79.09,30.48,1,133,96.64,1.48,52.26,0,0
38,2026-08-05 08:28:00,4G,Highway,67.55,81.58,-81.55,114.11,69.17,57.06,47.18,59.34,35.14,3,140,70.81,1.84,48.26,0,0
70,2026-08-05 08:29:00,5G,Urban,114.71,88.33,-82.68,200.43,48.89,67.08,72.72,69.79,54.43,5,134,141.77,5.52,29.4,1,1
79,2026-08-05 08:30:00,4G,Urban,59.34,32.37,-59.63,110.06,77.12,68.79,39.83,77.33,14.48,5,99,46.47,0.0,68.24,0,0
57,2026-08-05 08:31:00,4G,Highway,17.7,33.59,-44.17,166.95,83.03,71.26,58.55,41.34,20.48,4,63,70.49,1.93,59.53,3,0
20,2026-08-05 08:32:00,5G,Highway,115.07,26.81,-83.25,200.65,43.8,51.61,45.96,82.24,0.0,2,37,38.55,0.07,74.23,0,0
9,2026-08-05 08:33:00,4G,Grid,50.79,180.72,-69.45,209.75,77.36,26.86,84.36,103.29,41.62,4,173,159.93,6.96,40.32,2,1
32,2026-08-05 08:34:00,4G,Urban,102.71,175.73,-64.49,163.66,40.95,41.98,99.0,40.65,49.72,7,150,146.63,7.51,9.36,3,1
4,2026-08-05 08:35:00,5G,Grid,79.52,16.93,-75.22,182.22,56.09,62.93,37.91,29.91,24.37,4,85,61.05,2.98,53.27,0,0
50,2026-08-05 08:36:00,5G,Urban,57.84,24.43,-70.64,121.97,54.02,51.73,25.59,23.95,2.75,3,89,59.37,0.68,93.22,0,0
82,2026-08-05 08:37:00,5G,Urban,89.05,64.51,-83.43,95.01,47.95,72.84,39.97,78.2,46.18,5,159,76.47,3.89,44.5,0,0
5,2026-08-05 08:38:00,WiFi,Grid,41.43,129.29,-63.37,143.88,65.27,75.37,63.85,64.36,32.6,3,149,123.62,4.9,46.36,1,0
20,2026-08-05 08:39:00,4G,Highway,53.85,110.01,-65.42,144.62,82.03,53.56,59.43,62.61,49.32,3,134,92.79,4.59,49.87,2,0
87,2026-08-05 08:40:00,5G,Urban,47.14,171.7,-58.76,144.24,67.29,42.32,63.93,99.18,22.51,2,198,103.84,5.16,55.99,5,0
75,2026-08-05 08:41:00,4G,Urban,56.38,72.82,-71.06,221.55,56.5,47.63,71.53,60.6,12.97,4,175,90.63,4.57,41.53,2,0
37,2026-08-05 08:42:00,5G,Highway,77.34,57.11,-57.31,122.27,30.99,56.69,49.55,72.75,50.23,4,73,108.25,5.53,49.98,2,0
22,2026-08-05 08:43:00,4G,Highway,77.13,87.24,-62.92,57.02,7.81,61.05,64.07,39.13,20.16,4,146,98.51,2.09,52.48,2,1
58,2026-08-05 08:44:00,4G,Grid,18.45,78.05,-49.47,39.18,51.73,81.04,30.85,54.94,24.7,4,148,90.63,2.42,70.72,1,0
68,2026-08-05 08:45:00,5G,Highway,47.0,83.91,-71.97,133.09,25.18,61.49,31.72,113.65,47.45,1,160,74.66,4.41,60.21,2,0
93,2026-08-05 08:46:00,4G,Grid,51.84,89.28,-53.86,211.15,35.44,58.86,44.89,45.88,25.71,4,147,82.5,2.79,65.28,0,0
44,2026-08-05 08:47:00,4G,Highway,78.41,169.8,-71.36,106.94,62.57,25.51,84.15,84.7,51.07,6,175,120.74,7.35,26.19,3,1
34,2026-08-05 08:48:00,4G,Grid,22.79,89.81,-58.38,337.21,35.84,71.15,31.3,40.52,25.38,0,95,78.96,4.59,76.12,3,0
77,2026-08-05 08:49:00,5G,Urban,81.78,42.47,-48.07,131.36,44.44,53.79,28.38,52.39,17.09,0,153,71.13,1.37,72.96,1,0
42,2026-08-05 08:50:00,4G,Grid,30.45,73.38,-50.38,450.43,62.96,24.71,23.23,76.35,8.86,4,152,89.76,8.22,76.29,1,1
9,2026-08-05 08:51:00,WiFi,Urban,68.95,114.03,-71.06,114.47,63.19,17.8,28.03,51.85,35.89,3,76,76.11,4.89,66.43,1,0
95,2026-08-05 08:52:00,5G,Grid,93.2,109.02,-75.88,286.53,50.34,48.57,65.56,75.99,49.34,3,162,133.94,7.08,41.76,5,1
7,2026-08-05 08:53:00,5G,Urban,27.65,106.83,-53.43,95.86,27.37,68.69,81.27,77.23,44.77,1,149,147.14,5.86,17.15,0,1
68,2026-08-05 08:54:00,5G,Highway,68.77,17.04,-74.8,216.51,49.7,33.29,48.77,75.03,29.61,0,36,81.83,2.66,54.59,2,0
19,2026-08-05 08:55:00,4G,Highway,56.81,22.62,-53.15,166.84,60.79,55.31,44.76,24.4,16.72,1,105,46.69,0.0,68.58,2,0
94,2026-08-05 08:56:00,4G,Grid,34.63,79.75,-85.93,146.18,58.59,27.23,48.09,55.32,42.85,1,87,83.09,3.79,50.68,0,0
31,2026-08-05 08:57:00,5G,Highway,27.7,102.84,-60.89,145.84,78.57,44.81,62.57,64.58,38.27,3,141,113.75,2.63,56.83,1,0
35,2026-08-05 08:58:00,4G,Urban,42.19,51.76,-73.52,263.39,47.65,40.57,44.23,43.71,0.4,2,119,57.61,2.68,74.33,1,0
57,2026-08-05 08:59:00,5G,Highway,39.31,144.77,-92.99,109.97,30.58,41.36,76.0,85.09,38.46,1,136,109.16,4.58,47.37,1,1
85,2026-08-05 09:00:00,4G,Urban,56.24,106.63,-79.61,128.69,51.64,70.08,52.33,50.87,8.91,2,143,53.42,3.81,59.26,2,0
61,2026-08-05 09:01:00,5G,Urban,50.05,64.27,-73.8,544.34,50.61,51.42,56.45,83.92,36.27,1,108,115.0,11.55,51.17,1,1
31,2026-08-05 09:02:00,5G,Urban,73.86,196.21,-39.13,163.43,60.29,67.16,50.41,42.54,45.98,1,217,114.22,5.87,48.71,2,1
83,2026-08-05 09:03:00,5G,Urban,84.64,66.38,-110.0,238.91,84.78,61.98,18.15,83.86,24.47,4,112,61.68,4.67,86.67,0,0
95,2026-08-05 09:04:00,5G,Highway,19.19,70.22,-72.99,105.93,36.07,63.57,68.86,35.09,55.45,4,92,86.0,3.83,42.19,1,0
53,2026-08-05 09:05:00,4G,Grid,54.98,68.36,-73.23,90.31,64.72,49.42,37.89,68.65,23.35,7,82,94.69,1.28,60.0,3,0
32,2026-08-05 09:06:00,4G,Grid,35.4,86.67,-82.55,185.22,66.37,61.97,73.51,87.82,36.78,4,188,113.75,3.66,47.44,0,0
66,2026-08-05 09:07:00,5G,Urban,31.62,42.01,-73.82,136.83,53.55,55.13,52.49,67.48,26.97,0,55,82.08,3.01,46.98,2,0
59,2026-08-05 09:08:00,5G,Urban,18.07,114.49,-70.22,108.64,59.23,49.79,50.41,38.87,33.21,10,138,114.46,3.8,51.86,0,1
10,2026-08-05 09:09:00,5G,Urban,16.0,119.99,-78.05,47.92,57.12,99.0,62.2,118.31,25.41,1,215,88.4,3.21,46.03,0,0
2,2026-08-05 09:10:00,4G,Urban,47.46,111.69,-62.64,45.31,58.72,52.59,57.59,17.8,56.33,3,118,114.73,3.75,56.04,1,0
66,2026-08-05 09:11:00,4G,Urban,73.0,66.88,-44.27,41.66,99.0,68.24,65.39,50.13,43.94,5,179,93.18,1.73,30.08,0,0
60,2026-08-05 09:12:00,5G,Urban,72.9,67.06,-68.74,146.1,68.34,52.81,35.88,51.65,29.06,1,184,75.17,1.19,65.13,2,0
88,2026-08-05 09:13:00,4G,Highway,32.52,109.52,-78.3,67.06,38.57,85.79,71.82,41.9,50.02,2,116,85.32,4.61,36.19,0,1
17,2026-08-05 09:14:00,5G,Highway,29.69,93.63,-69.65,46.41,59.56,39.57,44.44,107.47,8.49,2,153,80.42,0.0,82.83,2,0
96,2026-08-05 09:15:00,WiFi,Highway,68.7,52.93,-73.22,74.47,99.0,73.11,26.51,46.99,33.64,2,85,53.29,2.34,65.63,1,0
16,2026-08-05 09:16:00,WiFi,Urban,49.91,5.0,-51.55,42.15,54.6,24.9,16.9,33.32,18.17,2,58,42.24,2.89,66.39,0,0
16,2026-08-05 09:17:00,4G,Highway,86.91,69.21,-74.96,85.94,5.0,37.24,36.64,32.35,50.07,3,144,72.04,3.45,52.83,1,0
46,2026-08-05 09:18:00,WiFi,Grid,30.9,105.88,-60.69,83.63,43.83,69.83,45.78,98.44,26.29,2,137,94.77,3.81,54.14,1,0
39,2026-08-05 09:19:00,4G,Urban,9.98,104.8,-63.67,158.66,53.75,66.13,51.83,82.42,28.33,2,123,85.19,2.46,55.99,2,0
31,2026-08-05 09:20:00,4G,Urban,79.15,24.42,-66.4,131.28,54.44,38.49,37.21,65.75,13.33,4,123,76.45,1.63,64.01,0,0
88,2026-08-05 09:21:00,4G,Urban,9.08,118.49,-85.04,92.1,88.48,48.68,51.84,97.46,39.94,3,148,108.32,3.39,56.48,0,1
1,2026-08-05 09:22:00,5G,Urban,21.52,159.04,-77.21,172.52,67.51,74.72,63.91,123.5,45.34,5,128,126.52,5.23,45.51,4,1
11,2026-08-05 09:23:00,5G,Highway,43.26,70.95,-70.85,60.65,47.37,81.43,71.82,54.03,33.42,3,112,90.31,3.81,41.78,0,1
85,2026-08-05 09:24:00,5G,Urban,54.02,76.86,-85.86,92.33,66.25,63.04,44.51,67.86,17.8,4,136,96.59,1.79,52.94,0,0
4,2026-08-05 09:25:00,4G,Highway,78.84,64.07,-82.7,77.8,52.71,51.97,43.03,54.34,18.89,1,115,44.52,1.94,76.84,0,0
71,2026-08-05 09:26:00,5G,Urban,33.6,70.87,-75.2,116.23,53.09,75.91,42.86,69.85,36.32,4,138,84.17,3.61,42.55,3,0
26,2026-08-05 09:27:00,5G,Highway,98.9,133.46,-62.87,38.44,86.39,47.0,76.54,32.31,56.74,2,172,112.91,7.2,35.15,2,1
50,2026-08-05 09:28:00,5G,Urban,19.55,53.63,-46.88,421.26,91.18,48.92,13.87,43.95,36.17,1,107,74.4,6.43,69.55,4,1
12,2026-08-05 09:29:00,5G,Highway,51.59,94.69,-63.99,145.75,68.85,43.68,49.98,56.64,11.11,4,142,97.6,1.94,51.07,0,0
95,2026-08-05 09:30:00,4G,Urban,85.24,74.0,-66.1,148.44,45.86,31.12,49.39,83.86,30.1,5,152,76.03,1.57,46.9,3,0
81,2026-08-05 09:31:00,WiFi,Urban,86.73,92.63,-66.95,39.22,91.19,67.03,34.16,50.11,42.52,3,109,73.67,4.37,74.7,0,0
97,2026-08-05 09:32:00,4G,Grid,0.0,73.56,-73.12,135.48,67.22,57.18,43.08,97.41,14.75,3,134,55.06,3.75,48.32,0,0
75,2026-08-05 09:33:00,4G,Highway,137.82,117.83,-69.43,106.11,62.03,66.41,50.43,55.27,42.69,5,101,135.18,4.68,50.58,0,1
92,2026-08-05 09:34:00,4G,Urban,52.98,126.64,-59.55,221.93,44.24,63.93,62.38,88.06,22.73,6,200,89.67,4.27,43.06,0,0
96,2026-08-05 09:35:00,5G,Highway,69.8,99.96,-53.81,102.37,55.01,85.85,47.83,69.11,34.01,2,144,132.04,3.9,62.98,4,1
65,2026-08-05 09:36:00,5G,Highway,52.66,76.38,-104.61,98.77,99.0,77.85,25.11,57.95,52.13,2,132,81.82,4.89,68.51,0,1
47,2026-08-05 09:37:00,4G,Highway,121.78,116.47,-57.18,116.38,19.69,49.67,73.38,63.03,30.96,4,122,116.58,4.87,39.64,1,0
92,2026-08-05 09:38:00,5G,Urban,98.1,55.03,-72.42,257.03,99.0,54.98,48.7,77.17,35.01,2,72,97.5,4.54,54.29,2,0
53,2026-08-05 09:39:00,5G,Grid,121.01,102.18,-60.58,50.5,91.56,49.37,59.48,59.12,33.8,4,192,77.41,3.53,49.41,1,0
71,2026-08-05 09:40:00,4G,Urban,75.25,64.42,-62.59,46.05,87.48,53.94,70.92,85.19,39.18,1,73,117.74,,32.01,1,1
2,2026-08-05 09:41:00,5G,Urban,87.54,93.6,-69.98,34.88,66.38,64.18,47.46,69.31,57.05,5,130,93.5,4.53,47.06,0,0
24,2026-08-05 09:42:00,5G,Urban,32.75,46.61,-60.12,217.47,48.58,68.16,65.59,77.52,1.13,7,83,73.87,2.27,66.84,0,0
4,2026-08-05 09:43:00,5G,Highway,54.59,132.35,-63.72,203.86,47.89,80.39,66.0,42.34,31.49,2,97,122.67,4.44,34.15,1,1
19,2026-08-05 09:44:00,5G,Grid,87.56,34.73,-68.56,61.76,32.38,80.55,27.59,22.85,19.69,1,87,102.59,0.37,72.66,2,0
26,2026-08-05 09:45:00,5G,Grid,70.91,79.86,-69.64,54.86,52.25,55.45,52.11,54.36,41.88,4,136,87.7,2.7,45.4,1,0
75,2026-08-05 09:46:00,5G,Highway,64.96,25.92,-82.81,203.31,53.86,43.49,55.29,76.24,17.08,2,129,86.33,5.23,59.23,2,0
40,2026-08-05 09:47:00,4G,Grid,40.28,131.5,-67.78,54.18,68.02,60.62,41.58,94.07,73.59,2,125,112.66,6.07,46.53,6,1
50,2026-08-05 09:48:00,4G,Highway,94.63,147.17,-97.86,102.49,32.21,47.0,69.88,89.86,28.46,10,196,123.48,2.25,37.01,1,0
43,2026-08-05 09:49:00,5G,Highway,94.24,37.36,-63.68,88.68,38.54,69.55,61.49,92.95,28.2,1,105,74.81,1.74,47.48,0,0
75,2026-08-05 09:50:00,4G,Grid,91.18,97.97,-56.76,600.0,32.62,78.73,74.95,97.3,34.14,2,133,135.59,12.61,38.94,2,1
67,2026-08-05 09:51:00,5G,Urban,70.18,73.17,-89.73,109.59,64.8,66.97,40.92,39.8,31.49,5,84,70.98,0.88,68.4,1,0
12,2026-08-05 09:52:00,5G,Highway,62.28,105.48,-72.15,241.82,71.4,59.88,45.6,56.74,41.29,7,137,100.13,5.18,52.4,5,0
67,2026-08-05 09:53:00,5G,Highway,93.48,148.05,-46.71,154.58,84.34,66.51,52.46,60.48,56.41,4,172,85.9,5.68,49.0,1,1
27,2026-08-05 09:54:00,4G,Grid,88.23,100.42,-35.26,92.52,41.61,52.48,62.55,71.29,24.07,1,120,96.06,1.92,42.45,0,0
54,2026-08-05 09:55:00,5G,Grid,37.0,54.38,-69.45,87.26,53.43,42.37,37.05,75.88,8.44,2,99,68.7,0.05,64.78,1,0
66,2026-08-05 09:56:00,4G,Grid,70.86,57.38,-67.06,125.26,39.32,63.54,60.54,55.57,0.0,3,101,87.96,1.94,43.22,1,0
49,2026-08-05 09:57:00,4G,Grid,80.43,70.84,-69.07,125.93,40.84,79.99,29.14,104.61,19.95,2,94,73.49,1.39,64.03,1,0
16,2026-08-05 09:58:00,5G,Highway,43.15,55.89,-65.74,90.87,67.34,47.58,50.79,63.44,49.03,7,108,103.01,2.44,50.18,1,0
2,2026-08-05 09:59:00,4G,Urban,87.3,115.41,-49.47,163.09,99.0,50.09,60.56,69.83,24.23,3,161,88.05,3.22,56.61,2,0
60,2026-08-05 10:00:00,WiFi,Urban,82.09,118.82,-67.95,122.47,47.41,71.58,59.11,52.72,34.39,1,121,115.32,3.13,39.14,1,0
54,2026-08-05 10:01:00,5G,Highway,50.34,135.39,-88.57,81.7,24.48,54.8,73.36,77.28,54.5,1,206,98.94,6.13,43.22,2,0
30,2026-08-05 10:02:00,5G,Urban,24.01,68.01,-64.14,98.4,96.71,55.01,43.98,56.94,11.23,0,136,74.69,2.49,74.93,0,0
84,2026-08-05 10:03:00,4G,Highway,78.41,131.17,-73.77,158.73,24.52,44.16,83.26,68.32,38.13,4,187,109.05,5.13,28.27,2,0
38,2026-08-05 10:04:00,4G,Urban,117.01,152.33,-84.8,67.04,51.08,65.35,53.82,68.96,43.36,3,213,89.43,3.94,50.47,2,0
28,2026-08-05 10:05:00,5G,Grid,69.15,31.94,-84.79,67.01,58.83,53.81,56.66,93.3,7.22,3,77,69.53,1.35,56.46,0,0
25,2026-08-05 10:06:00,5G,Urban,79.96,65.51,-69.65,59.38,77.64,30.37,30.47,63.9,21.89,3,83,79.14,1.3,67.73,2,1
96,2026-08-05 10:07:00,5G,Grid,29.37,80.67,-58.6,98.37,85.74,66.49,51.66,75.9,53.77,2,128,105.18,3.91,46.86,0,1
10,2026-08-05 10:08:00,5G,Grid,60.66,117.89,-59.43,104.63,53.04,69.53,45.66,80.98,49.77,5,217,122.77,4.51,47.41,0,1
60,2026-08-05 10:09:00,5G,Highway,58.88,138.61,-49.91,65.12,96.43,51.72,52.59,71.3,51.72,1,108,107.89,7.38,61.13,1,1
42,2026-08-05 10:10:00,WiFi,Urban,37.18,15.78,-79.35,119.95,53.59,72.67,31.39,60.3,0.0,1,89,37.75,0.0,69.47,0,0
40,2026-08-05 10:11:00,4G,Highway,74.31,58.22,-73.55,120.49,31.4,34.15,43.5,58.94,31.8,2,148,89.66,2.54,50.8,2,0
97,2026-08-05 10:12:00,5G,Highway,73.24,130.82,-58.47,200.01,56.69,40.09,84.79,92.8,59.54,7,130,138.72,8.9,23.18,2,1
77,2026-08-05 10:13:00,4G,Urban,53.76,50.92,-57.19,196.53,52.75,48.15,47.22,40.54,19.37,2,195,86.72,2.24,65.71,1,0
42,2026-08-05 10:14:00,4G,Urban,61.64,116.93,-75.81,39.94,48.77,57.22,73.34,50.03,34.98,5,198,95.67,4.23,37.62,1,0
47,2026-08-05 10:15:00,5G,Urban,119.48,107.94,-78.3,140.6,77.36,62.59,41.96,104.34,8.23,2,163,100.7,1.59,58.27,0,0
37,2026-08-05 10:16:00,5G,Urban,44.62,116.09,-60.93,40.61,27.44,47.2,64.42,73.05,57.92,3,155,101.42,5.42,57.89,3,0
80,2026-08-05 10:17:00,5G,Urban,30.32,116.6,-54.81,164.09,69.74,67.97,73.6,77.59,53.25,5,130,119.04,3.13,28.46,1,1
22,2026-08-05 10:18:00,4G,Urban,29.65,67.93,-71.56,162.25,59.27,46.61,41.03,57.33,26.44,6,81,80.81,0.69,55.14,0,0
57,2026-08-05 10:19:00,5G,Highway,68.98,74.37,-61.11,69.08,35.73,12.61,55.85,66.79,31.98,1,109,92.62,3.51,56.12,1,0
84,2026-08-05 10:20:00,WiFi,Grid,0.0,71.18,-67.96,144.41,61.09,32.25,46.64,50.03,32.63,1,147,76.45,4.0,60.77,0,0
27,2026-08-05 10:21:00,5G,Highway,47.71,94.01,-77.77,67.95,88.48,85.29,54.46,78.59,41.47,3,159,130.61,4.68,68.36,1,1
41,2026-08-05 10:22:00,5G,Grid,34.88,5.0,-56.97,111.52,70.54,42.81,28.36,43.23,16.18,1,24,60.69,0.15,74.27,1,0
80,2026-08-05 10:23:00,5G,Highway,60.4,104.3,-71.41,125.35,46.55,45.26,45.18,52.21,38.34,6,141,93.39,4.24,41.76,1,0
34,2026-08-05 10:24:00,5G,Highway,60.51,153.9,-90.73,103.75,74.89,29.79,91.65,78.23,31.72,8,198,155.96,7.52,26.81,0,1
32,2026-08-05 10:25:00,4G,Urban,71.65,92.89,-77.87,180.46,32.07,66.31,51.38,65.89,39.4,5,184,128.51,4.72,58.29,1,0
90,2026-08-05 10:26:00,WiFi,Urban,79.23,80.11,-101.74,77.95,67.2,48.32,92.22,51.09,47.19,6,163,128.09,4.24,20.12,1,1
89,2026-08-05 10:27:00,5G,Grid,93.97,87.94,-35.0,158.08,91.04,54.29,57.62,41.14,27.09,2,150,97.9,1.93,50.41,0,0
66,2026-08-05 10:28:00,WiFi,Grid,52.1,106.23,-48.51,60.99,32.82,53.88,61.26,76.69,39.77,1,101,99.91,3.35,51.97,1,0
12,2026-08-05 10:29:00,4G,Highway,43.34,130.73,-87.79,37.63,77.79,25.59,72.03,98.43,39.58,1,164,93.29,4.01,25.86,1,1
40,2026-08-05 10:30:00,5G,Urban,85.87,82.29,-76.85,46.73,37.0,46.59,47.74,98.99,21.96,2,149,75.85,2.38,61.38,2,0
73,2026-08-05 10:31:00,4G,Highway,15.55,78.32,-64.62,69.59,57.11,77.94,72.58,76.67,39.33,3,137,99.27,2.31,28.57,0,1
76,2026-08-05 10:32:00,5G,Urban,83.21,30.04,-44.01,172.02,27.33,58.66,43.31,69.93,20.27,2,119,65.29,1.61,57.98,0,0
90,2026-08-05 10:33:00,4G,Urban,66.0,86.88,-57.14,162.12,81.15,22.15,61.61,57.97,33.52,2,137,85.38,1.01,47.57,1,0
73,2026-08-05 10:34:00,5G,Grid,74.57,36.92,-64.69,106.27,35.45,53.4,41.17,56.02,49.7,5,104,75.79,3.64,56.71,0,0
